Price,Close,High,Low,Open,Volume
Ticker,^NDX,^NDX,^NDX,^NDX,^NDX
Date,,,,,
2011-08-05,2194.3798828125,2240.679931640625,2131.52001953125,2227.489990234375,3750150000
2011-08-08,2060.2900390625,2162.780029296875,2060.2900390625,2127.8701171875,3987990000
2011-08-09,2160.7900390625,2161.75,2034.9200439453125,2095.989990234375,3803050000
2011-08-10,2073.090087890625,2142.31005859375,2070.239990234375,2110.139892578125,3397010000
2011-08-11,2167.070068359375,2187.47998046875,2091.909912109375,2108.919921875,3134140000
2011-08-12,2182.050048828125,2195.25,2154.860107421875,2176.5400390625,2232470000
2011-08-15,2214.1201171875,2214.1201171875,2180.860107421875,2189.489990234375,1945850000
2011-08-16,2194.27001953125,2211.89990234375,2165.0400390625,2190.139892578125,2074370000
2011-08-17,2181.6201171875,2214.260009765625,2158.949951171875,2193.300048828125,1913320000
2011-08-18,2073.030029296875,2118.610107421875,2055.179931640625,2116.7900390625,2775580000
2011-08-19,2038.219970703125,2102.8798828125,2035.300048828125,2053.010009765625,2385300000
2011-08-22,2044.72998046875,2084.830078125,2038.1400146484375,2084.27001953125,1957230000
2011-08-23,2129.27001953125,2129.27001953125,2050.18994140625,2059.030029296875,2147270000
2011-08-24,2145.0400390625,2148.219970703125,2105.31005859375,2121.52001953125,1888640000
2011-08-25,2108.2099609375,2153.7099609375,2102.5,2141.860107421875,1789230000
2011-08-26,2161.969970703125,2169.409912109375,2082.0400390625,2101.909912109375,1852130000
2011-08-29,2223.9599609375,2224.5,2187.719970703125,2188.669921875,1615510000
2011-08-30,2237.68994140625,2250.10009765625,2202.449951171875,2212.070068359375,1871800000
2011-08-31,2241.010009765625,2268.070068359375,2222.47998046875,2248.18994140625,1995490000
2011-09-01,2219.050048828125,2263.93994140625,2217.02001953125,2245.010009765625,1742440000
2011-09-02,2167.830078125,2189.760009765625,2156.989990234375,2178.110107421875,1571530000
2011-09-06,2167.60009765625,2171.389892578125,2112.840087890625,2116.47998046875,1737170000
2011-09-07,2223.75,2223.800048828125,2193.830078125,2198.610107421875,1791480000
2011-09-08,2214.2900390625,2244.510009765625,2206.7900390625,2212.7099609375,1979990000
2011-09-09,2163.659912109375,2206.489990234375,2151.35009765625,2197.719970703125,2054190000
2011-09-12,2191.840087890625,2192.280029296875,2139.580078125,2145.780029296875,1980350000
2011-09-13,2220.580078125,2225.39990234375,2189.830078125,2197.659912109375,1931390000
2011-09-14,2252.75,2277.919921875,2210.6298828125,2233.659912109375,2323770000
2011-09-15,2286.56005859375,2289.68994140625,2254.469970703125,2273.219970703125,1967730000
2011-09-16,2306.090087890625,2308.9599609375,2283.429931640625,2284.280029296875,2703730000
2011-09-19,2308.760009765625,2319.72998046875,2260.239990234375,2277.639892578125,1891770000
2011-09-20,2295.889892578125,2337.699951171875,2293.06005859375,2318.550048828125,1914990000
2011-09-21,2258.300048828125,2321.219970703125,2257.550048828125,2308.409912109375,2172030000
2011-09-22,2184.590087890625,2219.719970703125,2151.47998046875,2196.6298828125,2919330000
2011-09-23,2206.860107421875,2216.75,2165.6201171875,2165.75,1975200000
2011-09-26,2234.280029296875,2237.1298828125,2170.139892578125,2216.659912109375,1982710000
2011-09-27,2253.550048828125,2290.7099609375,2241.75,2270.68994140625,2095620000
2011-09-28,2220.840087890625,2281.090087890625,2218.77001953125,2266.2900390625,1929310000
2011-09-29,2197.679931640625,2258.9599609375,2160.199951171875,2255.550048828125,2290370000
2011-09-30,2139.179931640625,2185.610107421875,2139.169921875,2167.239990234375,2041370000
2011-10-03,2085.0400390625,2153.949951171875,2084.300048828125,2128.02001953125,2547690000
2011-10-04,2129.2099609375,2131.31005859375,2042.9000244140625,2064.010009765625,3040940000
2011-10-05,2182.77001953125,2187.56005859375,2106.6201171875,2121.030029296875,2472400000
2011-10-06,2217.989990234375,2218.300048828125,2169.570068359375,2181.580078125,2249140000
2011-10-07,2202.760009765625,2227.3798828125,2190.260009765625,2217.510009765625,2084900000
2011-10-10,2278.64990234375,2278.739990234375,2237.47998046875,2241.169921875,1574750000
2011-10-11,2294.919921875,2300.699951171875,2269.5400390625,2272.639892578125,1661400000
2011-10-12,2307.179931640625,2331.909912109375,2305.31005859375,2316.760009765625,1967190000
2011-10-13,2326.8798828125,2330.639892578125,2299.72998046875,2300.860107421875,1675220000
2011-10-14,2371.93994140625,2371.93994140625,2344.739990234375,2360.0,1664350000
2011-10-17,2334.3798828125,2367.2099609375,2322.530029296875,2359.530029296875,1675210000
2011-10-18,2364.8701171875,2375.260009765625,2309.8798828125,2331.97998046875,1931690000
2011-10-19,2316.81005859375,2357.550048828125,2310.64990234375,2348.52001953125,1980180000
2011-10-20,2306.2900390625,2317.340087890625,2274.489990234375,2317.340087890625,2040180000
2011-10-21,2335.929931640625,2349.7900390625,2314.77001953125,2332.2099609375,2019950000
2011-10-24,2384.419921875,2389.909912109375,2341.14990234375,2341.7099609375,1884450000
2011-10-25,2335.8701171875,2375.530029296875,2332.179931640625,2375.489990234375,1777770000
2011-10-26,2334.7900390625,2355.02001953125,2291.780029296875,2349.85009765625,2118650000
2011-10-27,2399.830078125,2412.52001953125,2365.909912109375,2390.68994140625,2810680000
2011-10-28,2401.2900390625,2404.800048828125,2384.969970703125,2386.02001953125,1838530000
2011-10-31,2360.080078125,2389.2900390625,2359.85009765625,2376.989990234375,1772560000
2011-11-01,2298.3701171875,2321.360107421875,2287.739990234375,2301.110107421875,2294220000
2011-11-02,2318.320068359375,2329.06005859375,2298.7099609375,2321.89990234375,1921790000
2011-11-03,2367.7099609375,2369.77001953125,2311.199951171875,2340.139892578125,2106240000
2011-11-04,2356.320068359375,2364.3701171875,2331.4599609375,2353.510009765625,1930750000
2011-11-07,2371.0400390625,2372.719970703125,2329.679931640625,2353.820068359375,1712700000
2011-11-08,2400.010009765625,2402.510009765625,2362.22998046875,2386.18994140625,1850270000
2011-11-09,2314.10009765625,2354.89990234375,2307.780029296875,2346.739990234375,2144160000
2011-11-10,2312.070068359375,2338.909912109375,2290.530029296875,2338.60009765625,1892390000
2011-11-11,2355.780029296875,2363.1201171875,2330.6298828125,2336.43994140625,1602640000
2011-11-14,2341.320068359375,2362.4599609375,2333.550048828125,2350.909912109375,1401710000
2011-11-15,2366.239990234375,2375.10009765625,2331.75,2334.239990234375,1706960000
2011-11-16,2324.3701171875,2365.1298828125,2322.050048828125,2345.27001953125,1950030000
2011-11-17,2272.090087890625,2320.81005859375,2257.919921875,2320.639892578125,2197320000
2011-11-18,2253.949951171875,2274.6201171875,2250.93994140625,2273.639892578125,1755360000
2011-11-21,2211.139892578125,2225.5400390625,2188.139892578125,2219.8798828125,2048520000
2011-11-22,2216.330078125,2224.0400390625,2191.8701171875,2205.31005859375,1792060000
2011-11-23,2166.5400390625,2203.139892578125,2166.5400390625,2199.4599609375,1707770000
2011-11-25,2150.8798828125,2182.280029296875,2150.7099609375,2159.93994140625,691750000
2011-11-28,2224.219970703125,2227.81005859375,2206.68994140625,2207.679931640625,1626060000
2011-11-29,2211.389892578125,2240.6298828125,2205.77001953125,2225.1201171875,1623550000
2011-11-30,2295.199951171875,2295.35009765625,2264.719970703125,2270.280029296875,2440960000
2011-12-01,2309.199951171875,2314.89990234375,2292.260009765625,2294.27001953125,1826860000
2011-12-02,2302.0400390625,2331.1201171875,2301.25,2327.8701171875,1662730000
2011-12-05,2326.949951171875,2343.10009765625,2315.179931640625,2336.550048828125,1686660000
2011-12-06,2321.489990234375,2335.7900390625,2313.989990234375,2327.64990234375,1491130000
2011-12-07,2320.5400390625,2331.72998046875,2292.14990234375,2312.550048828125,1658010000
2011-12-08,2282.590087890625,2324.0400390625,2278.419921875,2309.530029296875,1845640000
2011-12-09,2318.679931640625,2325.639892578125,2287.27001953125,2287.27001953125,1664710000
2011-12-12,2292.239990234375,2295.530029296875,2274.14990234375,2295.429931640625,1572600000
2011-12-13,2268.3701171875,2316.89990234375,2258.7099609375,2308.2900390625,1752320000
2011-12-14,2233.030029296875,2260.52001953125,2219.679931640625,2259.840087890625,1793960000
2011-12-15,2226.7099609375,2253.2099609375,2223.52001953125,2253.139892578125,1748400000
2011-12-16,2238.179931640625,2267.550048828125,2234.300048828125,2238.590087890625,2664690000
2011-12-19,2215.27001953125,2250.27001953125,2209.570068359375,2244.3701171875,1560110000
2011-12-20,2281.93994140625,2283.449951171875,2252.570068359375,2253.18994140625,1835720000
2011-12-21,2249.030029296875,2267.010009765625,2222.679931640625,2265.89990234375,1853710000
2011-12-22,2266.77001953125,2268.590087890625,2251.31005859375,2254.679931640625,1515610000
2011-12-23,2287.570068359375,2287.9599609375,2268.239990234375,2274.35009765625,960940000
2011-12-27,2293.1201171875,2301.300048828125,2281.860107421875,2284.2900390625,945590000
2011-12-28,2267.080078125,2295.169921875,2262.219970703125,2294.969970703125,1069930000
2011-12-29,2285.070068359375,2285.719970703125,2264.889892578125,2272.56005859375,1011380000
2011-12-30,2277.830078125,2289.1201171875,2277.77001953125,2281.909912109375,1056790000
2012-01-03,2321.9599609375,2332.239990234375,2315.280029296875,2323.159912109375,1636850000
2012-01-04,2329.7099609375,2333.2900390625,2307.56005859375,2316.530029296875,1670530000
2012-01-05,2348.97998046875,2351.449951171875,2317.52001953125,2326.580078125,1836410000
2012-01-06,2356.169921875,2362.580078125,2341.639892578125,2350.679931640625,1683090000
2012-01-09,2350.64990234375,2363.47998046875,2342.340087890625,2362.530029296875,1768080000
2012-01-10,2367.3798828125,2381.429931640625,2360.97998046875,2374.260009765625,1809500000
2012-01-11,2372.25,2376.580078125,2357.530029296875,2363.68994140625,1699660000
2012-01-12,2381.989990234375,2384.260009765625,2359.919921875,2377.340087890625,1669550000
2012-01-13,2371.97998046875,2373.5,2352.760009765625,2371.419921875,1655960000
2012-01-17,2393.239990234375,2404.080078125,2385.7900390625,2396.139892578125,1664210000
2012-01-18,2425.9599609375,2425.9599609375,2395.429931640625,2396.6298828125,1968940000
2012-01-19,2441.699951171875,2445.590087890625,2433.030029296875,2435.139892578125,1959950000
2012-01-20,2437.02001953125,2438.25,2428.35009765625,2428.659912109375,1949660000
2012-01-23,2437.219970703125,2455.219970703125,2424.2900390625,2437.06005859375,1652940000
2012-01-24,2433.9599609375,2440.199951171875,2423.239990234375,2426.860107421875,1620690000
2012-01-25,2465.659912109375,2470.580078125,2440.570068359375,2456.550048828125,1918040000
2012-01-26,2454.6298828125,2479.31005859375,2444.830078125,2474.050048828125,1998970000
2012-01-27,2461.77001953125,2467.4599609375,2449.830078125,2450.3798828125,1707350000
2012-01-30,2465.320068359375,2468.570068359375,2433.6298828125,2438.52001953125,1668970000
2012-01-31,2467.949951171875,2481.510009765625,2453.050048828125,2476.64990234375,1786550000
2012-02-01,2488.179931640625,2497.31005859375,2474.2900390625,2481.6201171875,2125720000
2012-02-02,2495.830078125,2504.159912109375,2487.14990234375,2495.080078125,1913430000
2012-02-03,2529.169921875,2532.260009765625,2514.989990234375,2518.860107421875,2152890000
2012-02-06,2528.300048828125,2528.300048828125,2513.510009765625,2519.330078125,1684490000
2012-02-07,2532.06005859375,2537.639892578125,2514.89990234375,2522.7900390625,1784580000
2012-02-08,2545.719970703125,2545.840087890625,2523.8798828125,2533.47998046875,1981150000
2012-02-09,2563.929931640625,2567.280029296875,2541.199951171875,2553.6298828125,2153090000
2012-02-10,2547.320068359375,2553.10009765625,2537.989990234375,2543.860107421875,1787640000
2012-02-13,2569.489990234375,2572.639892578125,2554.2900390625,2564.929931640625,1619980000
2012-02-14,2575.239990234375,2575.239990234375,2553.949951171875,2561.60009765625,1881630000
2012-02-15,2556.010009765625,2600.9599609375,2552.56005859375,2584.949951171875,2038980000
2012-02-16,2592.2900390625,2594.7099609375,2551.35009765625,2555.550048828125,1945230000
2012-02-17,2584.239990234375,2593.56005859375,2572.820068359375,2587.219970703125,1973900000
2012-02-21,2590.239990234375,2601.739990234375,2574.320068359375,2589.2099609375,1821540000
2012-02-22,2579.780029296875,2593.050048828125,2575.31005859375,2586.320068359375,1706310000
2012-02-23,2594.929931640625,2598.10009765625,2570.070068359375,2578.909912109375,1768390000
2012-02-24,2604.2099609375,2609.449951171875,2598.669921875,2602.659912109375,1643180000
2012-02-27,2606.760009765625,2616.860107421875,2579.6298828125,2589.43994140625,1763650000
2012-02-28,2633.4599609375,2634.22998046875,2607.5,2610.0400390625,1812490000
2012-02-29,2623.10009765625,2645.199951171875,2614.47998046875,2638.969970703125,2170190000
2012-03-01,2643.5400390625,2645.909912109375,2625.419921875,2634.199951171875,1903690000
2012-03-02,2641.580078125,2650.0,2633.280029296875,2640.429931640625,1755130000
2012-03-05,2614.919921875,2642.75,2605.590087890625,2636.60009765625,1679030000
2012-03-06,2588.949951171875,2593.639892578125,2575.1298828125,2586.31005859375,1870720000
2012-03-07,2607.85009765625,2614.22998046875,2597.22998046875,2599.85009765625,1589360000
2012-03-08,2637.179931640625,2643.889892578125,2618.469970703125,2623.449951171875,1619740000
2012-03-09,2646.85009765625,2651.97998046875,2639.60009765625,2641.14990234375,1580560000
2012-03-12,2646.85009765625,2651.639892578125,2635.760009765625,2646.97998046875,1341660000
2012-03-13,2697.429931640625,2697.639892578125,2658.090087890625,2665.300048828125,1709900000
2012-03-14,2708.409912109375,2717.860107421875,2690.39990234375,2701.080078125,1662300000
2012-03-15,2714.7900390625,2720.489990234375,2701.64990234375,2716.18994140625,1677540000
2012-03-16,2712.780029296875,2719.610107421875,2706.9599609375,2715.7099609375,2088610000
2012-03-19,2733.260009765625,2738.219970703125,2710.6298828125,2716.97998046875,1548400000
2012-03-20,2737.6298828125,2740.35009765625,2711.10009765625,2719.39990234375,1508580000
2012-03-21,2736.8798828125,2752.4599609375,2733.909912109375,2739.39990234375,1552400000
2012-03-22,2731.5,2737.830078125,2719.739990234375,2720.659912109375,1524800000
2012-03-23,2728.550048828125,2734.679931640625,2714.60009765625,2734.679931640625,1428940000
2012-03-26,2778.02001953125,2778.02001953125,2746.429931640625,2746.97998046875,1627520000
2012-03-27,2782.1201171875,2793.43994140625,2778.909912109375,2779.669921875,1662460000
2012-03-28,2770.969970703125,2794.0,2754.969970703125,2785.97998046875,1765680000
2012-03-29,2762.050048828125,2769.830078125,2741.320068359375,2756.43994140625,1756160000
2012-03-30,2755.27001953125,2774.52001953125,2744.469970703125,2773.929931640625,1833130000
2012-04-02,2784.419921875,2787.25,2747.5400390625,2752.25,1768210000
2012-04-03,2782.780029296875,2795.35009765625,2767.050048828125,2786.139892578125,1804950000
2012-04-04,2745.0,2762.72998046875,2729.2099609375,2759.330078125,1813150000
2012-04-05,2762.5,2764.2099609375,2739.10009765625,2740.699951171875,1548040000
2012-04-09,2739.97998046875,2751.43994140625,2722.77001953125,2726.080078125,1371140000
2012-04-10,2695.1201171875,2749.510009765625,2688.2099609375,2738.43994140625,1953600000
2012-04-11,2708.1298828125,2726.93994140625,2702.969970703125,2719.47998046875,1540890000
2012-04-12,2740.260009765625,2743.409912109375,2711.0400390625,2715.0400390625,1480340000
2012-04-13,2698.989990234375,2731.35009765625,2698.110107421875,2730.739990234375,1483850000
2012-04-16,2670.10009765625,2713.889892578125,2660.9599609375,2713.889892578125,1594320000
2012-04-17,2723.580078125,2731.3798828125,2675.139892578125,2678.580078125,1555070000
2012-04-18,2716.139892578125,2732.030029296875,2707.909912109375,2714.659912109375,1599470000
2012-04-19,2686.820068359375,2738.590087890625,2676.090087890625,2707.889892578125,1991120000
2012-04-20,2676.0400390625,2712.010009765625,2674.659912109375,2699.550048828125,1935880000
2012-04-23,2653.5,2657.360107421875,2629.699951171875,2651.1298828125,1767360000
2012-04-24,2638.72998046875,2659.52001953125,2628.9599609375,2647.909912109375,1690840000
2012-04-25,2709.6201171875,2710.8701171875,2691.1201171875,2694.860107421875,1721330000
2012-04-26,2725.22998046875,2731.72998046875,2705.909912109375,2709.8798828125,1763510000
2012-04-27,2741.340087890625,2750.5,2723.159912109375,2737.570068359375,1777750000
2012-04-30,2723.679931640625,2737.5400390625,2720.43994140625,2731.260009765625,1633170000
2012-05-01,2726.919921875,2756.81005859375,2715.75,2719.25,1854230000
2012-05-02,2734.77001953125,2736.300048828125,2707.6298828125,2713.179931640625,1825190000
2012-05-03,2704.590087890625,2737.139892578125,2697.780029296875,2737.0400390625,1869130000
2012-05-04,2637.919921875,2683.25,2637.72998046875,2682.3701171875,1944010000
2012-05-07,2639.280029296875,2651.739990234375,2620.9599609375,2622.669921875,1740430000
2012-05-08,2629.8701171875,2638.300048828125,2587.530029296875,2624.35009765625,2175840000
2012-05-09,2621.35009765625,2635.7099609375,2588.969970703125,2600.18994140625,2047090000
2012-05-10,2616.239990234375,2631.969970703125,2606.7900390625,2631.969970703125,2004150000
2012-05-11,2615.97998046875,2643.219970703125,2604.989990234375,2606.010009765625,1735380000
2012-05-14,2590.280029296875,2611.3701171875,2587.780029296875,2593.75,1683460000
2012-05-15,2580.75,2617.22998046875,2576.77001953125,2589.9599609375,1826210000
2012-05-16,2561.56005859375,2597.159912109375,2558.68994140625,2589.909912109375,1933900000
2012-05-17,2509.050048828125,2567.550048828125,2509.050048828125,2562.1298828125,2016980000
2012-05-18,2478.530029296875,2523.14990234375,2474.699951171875,2509.89990234375,2692450000
2012-05-21,2545.429931640625,2547.68994140625,2478.360107421875,2482.31005859375,1870420000
2012-05-22,2539.199951171875,2562.47998046875,2524.110107421875,2553.580078125,1861850000
2012-05-23,2547.080078125,2553.18994140625,2499.300048828125,2534.659912109375,1929640000
2012-05-24,2531.35009765625,2554.199951171875,2512.35009765625,2553.1201171875,1750290000
2012-05-25,2527.050048828125,2537.56005859375,2520.169921875,2532.320068359375,1282680000
2012-05-29,2558.969970703125,2570.7900390625,2536.6201171875,2542.659912109375,221430000
2012-05-30,2537.39990234375,2546.010009765625,2522.449951171875,2538.580078125,1671040000
2012-05-31,2524.8701171875,2540.39990234375,2507.580078125,2535.8701171875,2180130000
2012-06-01,2458.830078125,2510.820068359375,2458.72998046875,2510.820068359375,1966370000
2012-06-04,2478.1298828125,2480.969970703125,2443.919921875,2458.969970703125,1755750000
2012-06-05,2487.5,2492.530029296875,2467.659912109375,2467.81005859375,1625600000
2012-06-06,2546.320068359375,2546.320068359375,2504.080078125,2504.080078125,1761050000
2012-06-07,2535.409912109375,2570.47998046875,2531.949951171875,2569.239990234375,1655370000
2012-06-08,2559.2099609375,2561.570068359375,2522.389892578125,2529.419921875,1390260000
2012-06-11,2517.179931640625,2579.22998046875,2513.669921875,2578.72998046875,1480220000
2012-06-12,2546.199951171875,2546.830078125,2510.75,2523.010009765625,1594310000
2012-06-13,2527.43994140625,2557.31005859375,2519.68994140625,2541.719970703125,1602080000
2012-06-14,2539.969970703125,2547.31005859375,2515.169921875,2529.280029296875,1633370000
2012-06-15,2571.22998046875,2572.840087890625,2542.510009765625,2543.85009765625,2020100000
2012-06-18,2592.52001953125,2599.52001953125,2554.830078125,2570.97998046875,1586190000
2012-06-19,2620.830078125,2630.860107421875,2605.159912109375,2606.429931640625,1835480000
2012-06-20,2623.330078125,2633.2099609375,2603.320068359375,2625.0,1563080000
2012-06-21,2556.9599609375,2622.760009765625,2554.64990234375,2619.97998046875,1822200000
2012-06-22,2585.530029296875,2587.0,2559.260009765625,2562.280029296875,3544010000
2012-06-25,2533.5400390625,2563.090087890625,2527.010009765625,2562.97998046875,1514430000
2012-06-26,2549.840087890625,2556.919921875,2531.60009765625,2541.2099609375,1623160000
2012-06-27,2565.530029296875,2576.090087890625,2557.090087890625,2558.669921875,1668580000
2012-06-28,2536.64990234375,2565.530029296875,2510.3701171875,2565.530029296875,1795850000
2012-06-29,2615.719970703125,2615.820068359375,2566.840087890625,2566.840087890625,2021190000
2012-07-02,2625.030029296875,2625.260009765625,2604.89990234375,2616.52001953125,1845240000
2012-07-03,2645.840087890625,2645.840087890625,2621.77001953125,2623.4599609375,1009330000
2012-07-05,2647.469970703125,2660.260009765625,2629.909912109375,2643.6298828125,1423990000
2012-07-06,2612.2900390625,2636.9599609375,2596.10009765625,2635.64990234375,1437420000
2012-07-09,2610.31005859375,2620.219970703125,2597.27001953125,2610.3798828125,1455500000
2012-07-10,2585.52001953125,2630.030029296875,2574.260009765625,2620.330078125,1725730000
2012-07-11,2570.989990234375,2587.02001953125,2549.050048828125,2580.070068359375,1635120000
2012-07-12,2545.300048828125,2561.679931640625,2522.889892578125,2561.679931640625,1719460000
2012-07-13,2584.969970703125,2589.929931640625,2545.97998046875,2545.97998046875,1373620000
2012-07-16,2577.050048828125,2589.570068359375,2567.449951171875,2579.9599609375,1414470000
2012-07-17,2591.64990234375,2598.469970703125,2554.340087890625,2591.780029296875,1774160000
2012-07-18,2625.8701171875,2633.02001953125,2585.47998046875,2586.860107421875,1817040000
2012-07-19,2655.81005859375,2663.1201171875,2639.409912109375,2645.340087890625,1735920000
2012-07-20,2618.0400390625,2654.60009765625,2618.0400390625,2654.60009765625,1810420000
2012-07-23,2589.929931640625,2596.610107421875,2549.9599609375,2575.2900390625,1607140000
2012-07-24,2567.4599609375,2596.0400390625,2551.35009765625,2593.389892578125,1748410000
2012-07-25,2549.199951171875,2566.4599609375,2535.0400390625,2551.699951171875,1784150000
2012-07-26,2584.85009765625,2598.360107421875,2568.330078125,2588.199951171875,1981520000
2012-07-27,2647.030029296875,2649.97998046875,2594.840087890625,2600.030029296875,2102610000
2012-07-30,2642.1201171875,2662.6201171875,2634.5,2649.780029296875,1483990000
2012-07-31,2642.530029296875,2657.27001953125,2640.260009765625,2643.280029296875,1801440000
2012-08-01,2635.1298828125,2661.840087890625,2625.080078125,2660.489990234375,1722530000
2012-08-02,2625.52001953125,2650.97998046875,2606.5400390625,2616.0400390625,1822620000
2012-08-03,2676.0,2684.580078125,2657.5,2664.68994140625,1730210000
2012-08-06,2694.090087890625,2705.7099609375,2681.719970703125,2686.3798828125,1528260000
2012-08-07,2717.159912109375,2727.31005859375,2701.89990234375,2705.969970703125,1899240000
2012-08-08,2714.02001953125,2721.02001953125,2705.469970703125,2707.2900390625,1874580000
2012-08-09,2719.610107421875,2724.429931640625,2708.239990234375,2712.969970703125,1677970000
2012-08-10,2722.9599609375,2722.9599609375,2704.909912109375,2710.550048828125,1556460000
2012-08-13,2728.679931640625,2728.8798828125,2708.3798828125,2721.489990234375,1353380000
2012-08-14,2727.7900390625,2742.830078125,2721.1201171875,2737.85009765625,1567830000
2012-08-15,2735.469970703125,2739.139892578125,2724.7099609375,2724.7099609375,1536730000
2012-08-16,2768.090087890625,2774.219970703125,2742.820068359375,2743.8798828125,1937430000
2012-08-17,2780.300048828125,2780.77001953125,2767.0400390625,2775.530029296875,1640640000
2012-08-20,2784.330078125,2784.570068359375,2767.72998046875,2777.7099609375,1451550000
2012-08-21,2772.199951171875,2802.909912109375,2762.89990234375,2791.739990234375,1574220000
2012-08-22,2783.419921875,2790.300048828125,2759.139892578125,2765.10009765625,1459130000
2012-08-23,2762.02001953125,2780.7099609375,2755.139892578125,2773.97998046875,1383860000
2012-08-24,2778.050048828125,2785.340087890625,2750.639892578125,2754.429931640625,1349740000
2012-08-27,2782.550048828125,2794.27001953125,2777.360107421875,2792.0,1383530000
2012-08-28,2782.68994140625,2790.510009765625,2772.25,2779.169921875,1364740000
2012-08-29,2784.0,2790.169921875,2771.989990234375,2782.97998046875,1282900000
2012-08-30,2753.739990234375,2772.6201171875,2751.530029296875,2771.43994140625,1216640000
2012-08-31,2772.239990234375,2785.080078125,2746.679931640625,2773.239990234375,1394760000
2012-09-04,2772.030029296875,2781.080078125,2744.2900390625,2766.929931640625,1505960000
2012-09-05,2766.949951171875,2780.56005859375,2760.659912109375,2769.18994140625,1495030000
2012-09-06,2829.7099609375,2829.7099609375,2784.81005859375,2785.010009765625,1918900000
2012-09-07,2825.110107421875,2829.949951171875,2817.47998046875,2823.219970703125,1740640000
2012-09-10,2788.35009765625,2823.340087890625,2787.330078125,2821.030029296875,1575370000
2012-09-11,2784.889892578125,2799.85009765625,2780.239990234375,2789.090087890625,1586250000
2012-09-12,2791.679931640625,2798.969970703125,2775.39990234375,2794.3798828125,1689140000
2012-09-13,2831.35009765625,2841.679931640625,2792.179931640625,2796.719970703125,1870050000
2012-09-14,2855.22998046875,2865.3701171875,2839.47998046875,2841.820068359375,1984720000
2012-09-17,2856.43994140625,2857.52001953125,2846.169921875,2857.52001953125,1485390000
2012-09-18,2857.3798828125,2859.340087890625,2848.909912109375,2852.419921875,1707200000
